SampleID	TaxonID	GID	number	colldate	flowering_season_start	growing_season_start	elevation	latitude	longitude	dist	GR
SEEDGWAS4812	SEEDGWAS4812.MRG.4.250105052	G28661	CIMMYTMA-024572	1972-01-01	7	5	2274	19.71666667	-98.96666667	3.8923358201157	CIMMYTMA
SEEDGWAS4813	SEEDGWAS4813.MRG.4.250105053	G28665	CIMMYTMA-024577	1974-01-01	7	5	1837	19.86666667	-97.58333333	3.09556122649839	CIMMYTMA
SEEDGWAS4814	SEEDGWAS4814.MRG.4.250105054	G28667	CIMMYTMA-024578	1974-01-01	7	5	1978	19.812923	-97.381224	2.94866825285874	CIMMYTMA
SEEDGWAS4815	SEEDGWAS4815.MRG.4.250105055	G28669	CIMMYTMA-024586	1973-01-01	7	5	2608	19.578317	-98.583348	3.51247330562454	CIMMYTMA
SEEDGWAS4818	SEEDGWAS4818.MRG.4.250105063	G28687	CIMMYTMA-024624	1974-01-01	7	5	1837	19.86666667	-97.58333333	3.09556122649839	CIMMYTMA
SEEDGWAS4819	SEEDGWAS4819.MRG.4.250105068	G28716	CIMMYTMA-024648	1974-01-01	7	5	2274	22.875871	-102.622283	8.72366018458513	CIMMYTMA
SEEDGWAS482	SEEDGWAS482.MRG.4.250059274	G28530	CIMMYTMA-024345	1952-01-26	8	6	360	20.033333	-97.45	3.17564472894009	CIMMYTMA
SEEDGWAS4820	SEEDGWAS4820.MRG.4.250105070	G28726	CIMMYTMA-024665	1974-01-16	7	5	1928	24.51666667	-104.6666667	11.344173805419	CIMMYTMA
SEEDGWAS4822	SEEDGWAS4822.MRG.4.250105072	G28733	CIMMYTMA-024669	1972-01-01	7	5	2147	20.15	-98.43333333	3.82190320467291	CIMMYTMA
SEEDGWAS4825	SEEDGWAS4825.MRG.4.250105077	G28749	CIMMYTMA-024703		7	5	2428	19.2	-98.8	3.44488356519897	CIMMYTMA
SEEDGWAS4826	SEEDGWAS4826.MRG.4.250105078	G28750	CIMMYTMA-024705	1978-01-01	7	5	1707	20.61666667	-103	7.79702594229935	CIMMYTMA
SEEDGWAS4827	SEEDGWAS4827.MRG.4.250105079	G28753	CIMMYTMA-024718	1976-01-25	6	4	2172	17.523058	-97.367724	1.4178906466163	CIMMYTMA
SEEDGWAS4828	SEEDGWAS4828.MRG.4.250105080	G28756	CIMMYTMA-024725	1974-01-01	7	5	1784	19.86666667	-97.46666667	3.03690253836961	CIMMYTMA
SEEDGWAS4830	SEEDGWAS4830.MRG.4.250105116	G28868	CIMMYTMA-025021	1973-11-01	7	5	151	26.419644	-108.51344	15.5466513144786	CIMMYTMA
SEEDGWAS4835	SEEDGWAS4835.MRG.4.250105122	G28926	CIMMYTMA-025130	1971-01-01	6	4	2245	19.13333333	-98.2	2.93039628880544	CIMMYTMA
SEEDGWAS4836	SEEDGWAS4836.MRG.4.250105123	G28930	CIMMYTMA-025150	1971-01-01	7	5	2608	19.578317	-98.583348	3.51247330562454	CIMMYTMA
SEEDGWAS4837	SEEDGWAS4837.MRG.4.250105124	G28951	CIMMYTMA-025169	1972-01-01	7	5	2428	19.2	-98.8	3.44488356519897	CIMMYTMA
SEEDGWAS4838	SEEDGWAS4838.MRG.4.250105125	G28953	CIMMYTMA-025172		7	5	2428	19.2	-98.8	3.44488356519897	CIMMYTMA
SEEDGWAS4839	SEEDGWAS4839.MRG.4.250105126	G28962	CIMMYTMA-025183	1974-01-01	7	5	1837	19.86666667	-97.58333333	3.09556122649839	CIMMYTMA
SEEDGWAS4840	SEEDGWAS4840.MRG.4.250105127	G28963	CIMMYTMA-025184	1974-01-01	7	5	1978	19.812923	-97.381224	2.94866825285874	CIMMYTMA
SEEDGWAS4847	SEEDGWAS4847.MRG.4.250105135	G29373	CIMMYTMA-025857	1974-01-01	7	5	1938	19.84452	-97.505022	3.03663445319485	CIMMYTMA
SEEDGWAS4852	SEEDGWAS4852.MRG.4.250105141	G29628	CIMMYTMA-026886	1950-01-01	7	5	2030	24.470342	-104.120767	10.9010840337088	CIMMYTMA
SEEDGWAS4857	SEEDGWAS4857.MRG.4.250105150	G29638	CIMMYTMA-026999	1982-01-01	7	5	1521	19.800829	-103.478064	7.92772893107509	CIMMYTMA
SEEDGWAS4858	SEEDGWAS4858.MRG.4.250105151	G29639	CIMMYTMA-027001	1982-01-01	7	5	1889	22.411961	-101.168021	7.33975949222997	CIMMYTMA
SEEDGWAS4859	SEEDGWAS4859.MRG.4.250105152	G29640	CIMMYTMA-027003	1983-01-01	7	5	1353	19.988464	-103.515374	8.02586445405664	CIMMYTMA
SEEDGWAS4860	SEEDGWAS4860.MRG.4.250105153	G29642	CIMMYTMA-027006	1982-01-01	7	5	1889	22.411961	-101.168021	7.33975949222997	CIMMYTMA
SEEDGWAS4862	SEEDGWAS4862.MRG.4.250105157	G29652	CIMMYTMA-027012	1982-01-01	7	5	1521	19.800829	-103.478064	7.92772893107509	CIMMYTMA
SEEDGWAS4863	SEEDGWAS4863.MRG.4.250105158	G29655	CIMMYTMA-027013	1982-01-01	7	5	1356	20.030919	-103.506517	8.03232916515253	CIMMYTMA
SEEDGWAS4866	SEEDGWAS4866.MRG.4.250105162	G29658	CIMMYTMA-027016	1983-01-01	7	5	1525	19.811139	-103.484225	7.93691790019576	CIMMYTMA
SEEDGWAS4867	SEEDGWAS4867.MRG.4.250105163	G29659	CIMMYTMA-027019	1977-01-01	7	5	1973	22.233853	-102.212362	7.99830967401469	CIMMYTMA
SEEDGWAS4869	SEEDGWAS4869.MRG.4.250105169	G29726	CIMMYTMA-027255	1982-01-01	7	5	1950	20.130549	-101.031084	5.82842161034401	CIMMYTMA
SEEDGWAS4877	SEEDGWAS4877.MRG.4.250105191	G29803	CIMMYTMA-027496		7	5	1898	18.98333333	-98.91666667	3.42425996984915	CIMMYTMA
SEEDGWAS4878	SEEDGWAS4878.MRG.4.250105193	G29810	CIMMYTMA-027499	1972-01-01	7	5	2247	19.25	-98.88333333	3.54181380127317	CIMMYTMA
SEEDGWAS4883	SEEDGWAS4883.MRG.4.250096166	G11553	CIMMYTMA-003254	1959-07-06	7	5	42	20.910099	-97.762003	4.0994032379755	CIMMYTMA
SEEDGWAS4884	SEEDGWAS4884.MRG.4.250096167	G11673	CIMMYTMA-003269	1959-07-09	7	5	125	21.35	-97.71666667	4.48206283985897	CIMMYTMA
SEEDGWAS4885	SEEDGWAS4885.MRG.4.250096311	G20932	CIMMYTMA-007208	1968-01-01	7	5	254	26.71666667	-108.3333333	15.5811585300965	CIMMYTMA
SEEDGWAS4886	SEEDGWAS4886.MRG.4.250095971	G96	CIMMYTMA-000017	1952-02-11	7	5	1040	18.797803	-103.142683	7.33186766608591	CIMMYTMA
SEEDGWAS4887	SEEDGWAS4887.MRG.4.250095984	G1493	CIMMYTMA-000146	1952-02-04	7	5	302	19.08164	-102.373599	6.65684789081777	CIMMYTMA
SEEDGWAS4890	SEEDGWAS4890.MRG.4.250096021	G5876	CIMMYTMA-000661	1945-01-01	7	5	21	22.01666667	-98.76666667	5.54859830502766	CIMMYTMA
SEEDGWAS4893	SEEDGWAS4893.MRG.4.250096763	G26262	CIMMYTMA-018373	1954-01-01	7	5	2718	19.87	-99.75	4.60738063304715	CIMMYTMA
SEEDGWAS4894	SEEDGWAS4894.MRG.4.250096908	G27297	CIMMYTMA-020946	1974-01-01	7	5	1992	19.83333333	-97.45	2.99967577772076	CIMMYTMA
SEEDGWAS4899	SEEDGWAS4899.MRG.4.250095988	G2249	CIMMYTMA-000273	1944-01-01	7	5	1735	20.5	-100.983333	5.98166160768803	CIMMYTMA
SEEDGWAS4900	SEEDGWAS4900.MRG.4.250095989	G2263	CIMMYTMA-000280	1952-02-02	7	5	1768	20.59568	-100.777428	5.8652430233703	CIMMYTMA
SEEDGWAS4905	SEEDGWAS4905.MRG.4.250096010	G5785	CIMMYTMA-000560	1943-01-01	7	5	1820	20.816667	-102.733333	7.65	CIMMYTMA
SEEDGWAS4906	SEEDGWAS4906.MRG.4.250096017	G5808	CIMMYTMA-000596	1943-01-01	7	5	1508	20.509937	-103.567399	8.26823345009415	CIMMYTMA
SEEDGWAS4909	SEEDGWAS4909.MRG.4.250096099	G7881	CIMMYTMA-001556	1952-02-01	7	5	1357	20.6	-98.76666667	4.38108302905169	CIMMYTMA
SEEDGWAS4911	SEEDGWAS4911.MRG.4.250096126	G8357	CIMMYTMA-001910	1944-01-01	7	5	2309	23.62	-103.5	9.87435852588805	CIMMYTMA
SEEDGWAS4912	SEEDGWAS4912.MRG.4.250096130	G8364	CIMMYTMA-001917	1946-01-01	7	5	2220	20.15	-98.2	3.67669077810169	CIMMYTMA
SEEDGWAS4914	SEEDGWAS4914.MRG.4.250096136	G8503	CIMMYTMA-001995	1967-01-01	7	5	1277	18.878577	-99.083132	3.51720040493871	CIMMYTMA
SEEDGWAS4915	SEEDGWAS4915.MRG.4.250096137	G8520	CIMMYTMA-002010	1967-01-01	7	5	1273	18.85	-99.23333333	3.63734502541195	CIMMYTMA
SEEDGWAS4916	SEEDGWAS4916.MRG.4.250096141	G8553	CIMMYTMA-002023	1967-01-01	7	5	1270	18.830607	-99.24911	3.6428150841525	CIMMYTMA
SEEDGWAS4917	SEEDGWAS4917.MRG.4.250096142	G8554	CIMMYTMA-002024	1967-01-01	7	5	1270	18.830607	-99.24911	3.6428150841525	CIMMYTMA
SEEDGWAS4918	SEEDGWAS4918.MRG.4.250096143	G8713	CIMMYTMA-002054	1967-01-01	7	5	1141	18.66666667	-99.55	3.85014448194988	CIMMYTMA
SEEDGWAS4919	SEEDGWAS4919.MRG.4.250096150	G8727	CIMMYTMA-002070	1967-01-01	7	5	2776	19.73333333	-99.58333333	4.39244940694321	CIMMYTMA
SEEDGWAS4920	SEEDGWAS4920.MRG.4.250096157	G8950	CIMMYTMA-002225	1952-01-01	7	5	1620	20.734851	-103.427739	8.23388118390665	CIMMYTMA
SEEDGWAS4922	SEEDGWAS4922.MRG.4.250096160	G8966	CIMMYTMA-002282	1952-01-01	7	5	916	18.107657	-98.314232	2.49538640861511	CIMMYTMA
SEEDGWAS4924	SEEDGWAS4924.MRG.4.250096236	G19706	CIMMYTMA-006066	1970-02-28	7	5	1896	17.312798	-97.816908	1.83609325737719	CIMMYTMA
SEEDGWAS4925	SEEDGWAS4925.MRG.4.250096241	G19721	CIMMYTMA-006077	1970-02-12	7	5	1656	17.19135	-97.957508	1.97433732708319	CIMMYTMA
SEEDGWAS4927	SEEDGWAS4927.MRG.4.250096280	G20603	CIMMYTMA-006916	1968-01-01	7	5	1406	23.480832	-104.393881	10.4869957951517	CIMMYTMA
SEEDGWAS4928	SEEDGWAS4928.MRG.4.250096281	G20604	CIMMYTMA-006917	1968-01-01	7	5	1406	23.480832	-104.393881	10.4869957951517	CIMMYTMA
SEEDGWAS4930	SEEDGWAS4930.MRG.4.250096304	G20635	CIMMYTMA-007000	1968-01-01	7	5	1530	21.78333333	-102.9666667	8.3439433684027	CIMMYTMA
SEEDGWAS4931	SEEDGWAS4931.MRG.4.250096308	G20638	CIMMYTMA-007008	1968-01-01	7	5	1370	21.639366	-102.968003	8.26715679381375	CIMMYTMA
SEEDGWAS4932	SEEDGWAS4932.MRG.4.250096313	G21125	CIMMYTMA-007526	1970-02-28	7	5	1896	17.312798	-97.816908	1.83609325737719	CIMMYTMA
SEEDGWAS4933	SEEDGWAS4933.MRG.4.250096524	G23713	CIMMYTMA-010490	1944-01-01	7	5	1134	19.55706	-103.814756	8.17365436016094	CIMMYTMA
SEEDGWAS4935	SEEDGWAS4935.MRG.4.250096546	G24274	CIMMYTMA-013513	1977-01-01	7	5	1992	21.942148	-102.194513	7.80441718988426	CIMMYTMA
SEEDGWAS4938	SEEDGWAS4938.MRG.4.250096630	G25456	CIMMYTMA-016310	1944-01-01	7	5	1536	20.3	-102.6166667	7.3149202568753	CIMMYTMA
SEEDGWAS4939	SEEDGWAS4939.MRG.4.250096631	G25467	CIMMYTMA-016326	1974-04-03	7	5	1816	20.966316	-101.395424	6.5841169958835	CIMMYTMA
SEEDGWAS4943	SEEDGWAS4943.MRG.4.250096698	G26078	CIMMYTMA-018092		7	5	1702	22.45	-100.6833333	7.03404415033692	CIMMYTMA
SEEDGWAS4944	SEEDGWAS4944.MRG.4.250096782	G26381	CIMMYTMA-018587	1977-12-27	7	5	1735	20.51666667	-100.9833333	5.99082638890497	CIMMYTMA
SEEDGWAS4945	SEEDGWAS4945.MRG.4.250096786	G26887	CIMMYTMA-019359		7	5	1956	19.03333333	-100.0333333	4.43878124991035	CIMMYTMA
SEEDGWAS4947	SEEDGWAS4947.MRG.4.250096862	G27014	CIMMYTMA-019926	1978-02-10	7	5	1781	21.16666667	-102.45	7.57761700548986	CIMMYTMA
SEEDGWAS4948	SEEDGWAS4948.MRG.4.250096871	G27059	CIMMYTMA-020180	1997-03-05	7	5	1673	17.258284	-96.876585	0.894220951551129	CIMMYTMA
SEEDGWAS4952	SEEDGWAS4952.MRG.4.250096896	G27251	CIMMYTMA-020822	1974-01-15	7	5	2002	24.45	-104.1166667	10.8844946306406	CIMMYTMA
SEEDGWAS4953	SEEDGWAS4953.MRG.4.250096924	G27355	CIMMYTMA-021228	1978-02-14	7	5	2055	21.01666667	-102.1666667	7.25765892954165	CIMMYTMA
SEEDGWAS4954	SEEDGWAS4954.MRG.4.250104997	G28205	CIMMYTMA-023419	1976-01-09	7	5	2096	17.26968	-97.692737	1.71022583695399	CIMMYTMA
SEEDGWAS4955	SEEDGWAS4955.MRG.4.250105016	G28296	CIMMYTMA-023529	1976-01-01	7	5	2096	17.26968	-97.692737	1.71022583695399	CIMMYTMA
SEEDGWAS4956	SEEDGWAS4956.MRG.4.250105018	G28358	CIMMYTMA-023628		7	5	994	21.93333333	-100	6.19520419820401	CIMMYTMA
SEEDGWAS4957	SEEDGWAS4957.MRG.4.250105115	G28787	CIMMYTMA-024791	1977-01-01	7	5	1924	22.269581	-102.243902	8.04528831647176	CIMMYTMA
SEEDGWAS4960	SEEDGWAS4960.MRG.4.250095991	G2285	CIMMYTMA-000284		7	5	2247	21.141034	-99.631435	5.35810643353535	CIMMYTMA
SEEDGWAS4964	SEEDGWAS4964.MRG.4.250096037	G7730	CIMMYTMA-001391	1954-01-01	7	5	2628	19.88333333	-99.7	4.57435491675544	CIMMYTMA
SEEDGWAS4965	SEEDGWAS4965.MRG.4.250096038	G7736	CIMMYTMA-001394	1954-01-01	7	5	2435	19.96666667	-99.51666667	4.47738149017434	CIMMYTMA
SEEDGWAS4966	SEEDGWAS4966.MRG.4.250096044	G7766	CIMMYTMA-001406	1954-01-01	7	5	2435	19.96666667	-99.51666667	4.47738149017434	CIMMYTMA
SEEDGWAS4968	SEEDGWAS4968.MRG.4.250096049	G7791	CIMMYTMA-001460	1952-01-01	6	4	2380	19.0417	-98.7833	3.34223886821064	CIMMYTMA
SEEDGWAS4971	SEEDGWAS4971.MRG.4.250096119	G7988	CIMMYTMA-001666	1943-01-01	7	5	2054	23.135074	-101.116546	7.83437407333974	CIMMYTMA
SEEDGWAS4972	SEEDGWAS4972.MRG.4.250096128	G8361	CIMMYTMA-001913	1952-01-30	7	5	1882	19.761657	-97.231739	2.83469427644958	CIMMYTMA
SEEDGWAS4973	SEEDGWAS4973.MRG.4.250096156	G8942	CIMMYTMA-002196	1943-01-01	7	5	2126	20.26666667	-98.9	4.22012373940494	CIMMYTMA
SEEDGWAS4975	SEEDGWAS4975.MRG.4.250096175	G16959	CIMMYTMA-005568	1970-01-12	7	5	1895	19.652464	-101.255262	5.80743854089305	CIMMYTMA
SEEDGWAS4976	SEEDGWAS4976.MRG.4.250096176	G16985	CIMMYTMA-005572	1970-01-13	7	5	2710	19.41666667	-101.5333333	5.9701341591291	CIMMYTMA
SEEDGWAS4977	SEEDGWAS4977.MRG.4.250096179	G16992	CIMMYTMA-005586	1970-01-14	7	5	2329	19.82	-101.9	6.46407697183272	CIMMYTMA
SEEDGWAS4980	SEEDGWAS4980.MRG.4.250096225	G17615	CIMMYTMA-005900	1970-02-18	7	5	2019	18.168563	-96.950662	1.35714088769626	CIMMYTMA
SEEDGWAS4981	SEEDGWAS4981.MRG.4.250096230	G19656	CIMMYTMA-006041	1970-02-12	7	5	2338	17.190837	-97.867153	1.88399707571429	CIMMYTMA
SEEDGWAS4982	SEEDGWAS4982.MRG.4.250096231	G19657	CIMMYTMA-006042	1970-02-12	7	5	2338	17.190837	-97.867153	1.88399707571429	CIMMYTMA
SEEDGWAS4983	SEEDGWAS4983.MRG.4.250096232	G19676	CIMMYTMA-006049	1970-02-22	7	5	2000	17.515762	-96.919424	0.982712663654034	CIMMYTMA
SEEDGWAS4984	SEEDGWAS4984.MRG.4.250096248	G19792	CIMMYTMA-006092	1970-02-28	6	4	2098	17.279413	-97.677827	1.69565532362918	CIMMYTMA
SEEDGWAS4985	SEEDGWAS4985.MRG.4.250096253	G19856	CIMMYTMA-006100	1970-02-28	7	5	3071	17.114912	-96.462174	0.489533230032449	CIMMYTMA
SEEDGWAS4990	SEEDGWAS4990.MRG.4.250096286	G20610	CIMMYTMA-006933	1968-01-01	7	5	1575	25.13333333	-106.5333333	13.1900004590809	CIMMYTMA
SEEDGWAS4992	SEEDGWAS4992.MRG.4.250096301	G20633	CIMMYTMA-006995	1968-01-01	7	5	1883	22.33333333	-102.8833333	8.5901268018904	CIMMYTMA
SEEDGWAS4993	SEEDGWAS4993.MRG.4.250096316	G21141	CIMMYTMA-007543	1967-01-01	6	4	2144	19.01666667	-98.4	3.01334999641414	CIMMYTMA
SEEDGWAS4994	SEEDGWAS4994.MRG.4.250096353	G21157	CIMMYTMA-007568	1967-01-01	6	4	2122	18.98333333	-98.16666667	2.80856828938007	CIMMYTMA
SEEDGWAS4995	SEEDGWAS4995.MRG.4.250096356	G21179	CIMMYTMA-007578	1967-01-01	6	4	2122	18.98333333	-98.16666667	2.80856828938007	CIMMYTMA
SEEDGWAS4996	SEEDGWAS4996.MRG.4.250096357	G21182	CIMMYTMA-007580	1967-01-01	6	4	2122	18.98333333	-98.16666667	2.80856828938007	CIMMYTMA
SEEDGWAS4997	SEEDGWAS4997.MRG.4.250096361	G21194	CIMMYTMA-007591	1967-01-01	6	4	2155	19.08333333	-98.28333333	2.9621689191462	CIMMYTMA
SEEDGWAS4998	SEEDGWAS4998.MRG.4.250096362	G21196	CIMMYTMA-007600	1967-01-01	6	4	2170	19.1	-98.3	2.98561370203481	CIMMYTMA
SEEDGWAS4999	SEEDGWAS4999.MRG.4.250096363	G21198	CIMMYTMA-007606	1967-01-01	6	4	2078	18.91666667	-97.86666667	2.53711343667479	CIMMYTMA
SEEDGWAS500	SEEDGWAS500.MRG.4.250059293	G28830	CIMMYTMA-024957		7	5	12	22.43833	-97.998902	5.5971673978299	CIMMYTMA
SEEDGWAS5000	SEEDGWAS5000.MRG.4.250096364	G21200	CIMMYTMA-007608	1967-01-01	6	4	2140	19.04153	-98.287568	2.9393237154138	CIMMYTMA
SEEDGWAS5001	SEEDGWAS5001.MRG.4.250096367	G21206	CIMMYTMA-007649	1967-01-01	6	4	2189	18.9	-97.96666667	2.60138855910543	CIMMYTMA
SEEDGWAS5003	SEEDGWAS5003.MRG.4.250096380	G21241	CIMMYTMA-007713	1967-01-01	7	5	1924	19.81666667	-97.78333333	3.16227757668428	CIMMYTMA
SEEDGWAS5004	SEEDGWAS5004.MRG.4.250096383	G21247	CIMMYTMA-007722	1967-01-01	6	4	2207	19.15	-98.33333333	3.04307049538605	CIMMYTMA
SEEDGWAS5005	SEEDGWAS5005.MRG.4.250096386	G21255	CIMMYTMA-007728	1967-01-01	6	4	2134	18.95	-98.01666667	2.67186996361063	CIMMYTMA
SEEDGWAS5006	SEEDGWAS5006.MRG.4.250096387	G21256	CIMMYTMA-007731	1967-01-01	6	4	2189	18.9	-97.96666667	2.60138855910543	CIMMYTMA
SEEDGWAS5007	SEEDGWAS5007.MRG.4.250096390	G21260	CIMMYTMA-007737	1967-01-01	6	4	2189	18.9	-97.96666667	2.60138855910543	CIMMYTMA
SEEDGWAS5008	SEEDGWAS5008.MRG.4.250096394	G21269	CIMMYTMA-007742	1967-01-01	6	4	2155	19.08333333	-98.28333333	2.9621689191462	CIMMYTMA
SEEDGWAS5009	SEEDGWAS5009.MRG.4.250096395	G21271	CIMMYTMA-007744	1967-01-01	6	4	2240	18.967821	-97.883367	2.58392521812688	CIMMYTMA
SEEDGWAS501	SEEDGWAS501.MRG.4.250059294	G28842	CIMMYTMA-024979		7	5	271	23.3	-99.01666667	6.79765058990565	CIMMYTMA
SEEDGWAS5010	SEEDGWAS5010.MRG.4.250096397	G21290	CIMMYTMA-007759	1952-03-15	7	5	1839	19.2	-101.7	6.05094136294329	CIMMYTMA
SEEDGWAS5011	SEEDGWAS5011.MRG.4.250096413	G21779	CIMMYTMA-008087	1970-01-16	7	5	1704	19.9	-102.1666667	6.74046672230081	CIMMYTMA
SEEDGWAS5012	SEEDGWAS5012.MRG.4.250096414	G21783	CIMMYTMA-008088	1970-01-16	7	5	1704	19.9	-102.1666667	6.74046672230081	CIMMYTMA
SEEDGWAS5013	SEEDGWAS5013.MRG.4.250096427	G22300	CIMMYTMA-008450		7	5	2271	19.83333333	-98.98333333	3.98082210888099	CIMMYTMA
SEEDGWAS5014	SEEDGWAS5014.MRG.4.250096437	G22345	CIMMYTMA-008481		7	5	2273	19.521431	-98.857468	3.68409949565982	CIMMYTMA
SEEDGWAS5015	SEEDGWAS5015.MRG.4.250096440	G22355	CIMMYTMA-008487		7	5	2259	19.622791	-98.914614	3.79233977965279	CIMMYTMA
SEEDGWAS5016	SEEDGWAS5016.MRG.4.250096441	G22358	CIMMYTMA-008489		7	5	2259	19.622791	-98.914614	3.79233977965279	CIMMYTMA
SEEDGWAS5017	SEEDGWAS5017.MRG.4.250096442	G22362	CIMMYTMA-008490		7	5	2259	19.622791	-98.914614	3.79233977965279	CIMMYTMA
SEEDGWAS5018	SEEDGWAS5018.MRG.4.250096444	G22367	CIMMYTMA-008492		7	5	2245	19.55	-98.91666667	3.74818480180002	CIMMYTMA
SEEDGWAS5019	SEEDGWAS5019.MRG.4.250096445	G22368	CIMMYTMA-008493		7	5	2244	19.58333333	-99.03333333	3.86051959333919	CIMMYTMA
SEEDGWAS5020	SEEDGWAS5020.MRG.4.250096446	G22396	CIMMYTMA-008494		7	5	2244	19.58333333	-99.03333333	3.86051959333919	CIMMYTMA
SEEDGWAS5022	SEEDGWAS5022.MRG.4.250096487	G22421	CIMMYTMA-008519		7	5	2247	19.25	-98.88333333	3.54181380127317	CIMMYTMA
SEEDGWAS5023	SEEDGWAS5023.MRG.4.250096493	G22426	CIMMYTMA-008554		7	5	2273	19.521431	-98.857468	3.68409949565982	CIMMYTMA
SEEDGWAS5024	SEEDGWAS5024.MRG.4.250096514	G22828	CIMMYTMA-009187	1967-01-01	7	5	2229	19.518555	-101.219653	5.71994191464773	CIMMYTMA
SEEDGWAS5025	SEEDGWAS5025.MRG.4.250096516	G23662	CIMMYTMA-010231	1944-01-01	7	5	2033	18.619245	-97.431577	2.0160941767735	CIMMYTMA
SEEDGWAS5028	SEEDGWAS5028.MRG.4.250096547	G24275	CIMMYTMA-013676	1961-01-01	7	5	2028	22.63333333	-102.9666667	8.83782912802184	CIMMYTMA
SEEDGWAS5029	SEEDGWAS5029.MRG.4.250096558	G24399	CIMMYTMA-013967	1974-01-01	7	5	1978	19.812923	-97.381224	2.94866825285874	CIMMYTMA
SEEDGWAS5030	SEEDGWAS5030.MRG.4.250096561	G24445	CIMMYTMA-014028	1971-01-01	7	5	2424	19.43333333	-98.11666667	3.07647885838849	CIMMYTMA
SEEDGWAS5031	SEEDGWAS5031.MRG.4.250096569	G24470	CIMMYTMA-014110	1961-01-01	7	5	2028	22.63333333	-102.9666667	8.83782912802184	CIMMYTMA
SEEDGWAS5032	SEEDGWAS5032.MRG.4.250096607	G25225	CIMMYTMA-015893	1974-03-27	7	5	1578	21.135163	-100.07212	5.66328438570631	CIMMYTMA
SEEDGWAS5033	SEEDGWAS5033.MRG.4.250096608	G25226	CIMMYTMA-015894	1974-03-27	7	5	1578	21.135163	-100.07212	5.66328438570631	CIMMYTMA
SEEDGWAS5034	SEEDGWAS5034.MRG.4.250096609	G25245	CIMMYTMA-015940	1974-01-01	7	5	1757	19.78333333	-97.23333333	2.8548689767756	CIMMYTMA
SEEDGWAS5035	SEEDGWAS5035.MRG.4.250096618	G25275	CIMMYTMA-016033	1952-01-26	7	5	1447	17.85	-98.27	2.372752970239	CIMMYTMA
SEEDGWAS5037	SEEDGWAS5037.MRG.4.250096621	G25277	CIMMYTMA-016049	1952-01-30	7	5	2007	18.627026	-97.407682	2.00446566014037	CIMMYTMA
SEEDGWAS5038	SEEDGWAS5038.MRG.4.250096622	G25299	CIMMYTMA-016051	1952-01-05	7	5	2043	18.89	-98.57	3.08072872836573	CIMMYTMA
SEEDGWAS5039	SEEDGWAS5039.MRG.4.250096641	G25500	CIMMYTMA-016492	1962-01-15	7	5	2263	19.572939	-98.882179	3.73568278494039	CIMMYTMA
SEEDGWAS5040	SEEDGWAS5040.MRG.4.250096646	G25507	CIMMYTMA-016521	1952-01-05	7	5	2043	18.89	-98.57	3.08072872836573	CIMMYTMA
SEEDGWAS5041	SEEDGWAS5041.MRG.4.250096652	G25519	CIMMYTMA-016551	1962-01-12	7	5	2326	19.73333333	-99.23333333	4.1104879955494	CIMMYTMA
SEEDGWAS5042	SEEDGWAS5042.MRG.4.250096654	G25532	CIMMYTMA-016554	1962-01-15	7	5	2263	19.652634	-98.898542	3.79899707011864	CIMMYTMA
SEEDGWAS5043	SEEDGWAS5043.MRG.4.250096655	G25536	CIMMYTMA-016555	1962-01-16	7	5	2392	19.73333333	-98.73333333	3.72774881551262	CIMMYTMA
SEEDGWAS5044	SEEDGWAS5044.MRG.4.250096658	G25543	CIMMYTMA-016568	1962-01-15	7	5	2259	19.622791	-98.914614	3.79233977965279	CIMMYTMA
SEEDGWAS5045	SEEDGWAS5045.MRG.4.250096660	G25545	CIMMYTMA-016597	1962-01-12	7	5	2392	19.73333333	-99.23333333	4.1104879955494	CIMMYTMA
SEEDGWAS5046	SEEDGWAS5046.MRG.4.250096665	G25560	CIMMYTMA-016633	1944-01-01	7	5	1837	19.86666667	-97.58333333	3.09556122649839	CIMMYTMA
SEEDGWAS5047	SEEDGWAS5047.MRG.4.250096668	G25585	CIMMYTMA-016652		7	5	2043	23.13333333	-101.1166667	7.83313828143684	CIMMYTMA
SEEDGWAS5048	SEEDGWAS5048.MRG.4.250096680	G26006	CIMMYTMA-017983	1972-01-01	7	5	2271	19.83333333	-98.98333333	3.98082210888099	CIMMYTMA
SEEDGWAS5049	SEEDGWAS5049.MRG.4.250096685	G26044	CIMMYTMA-018008	1962-01-16	7	5	2392	19.73333333	-98.73333333	3.72774881551262	CIMMYTMA
SEEDGWAS5050	SEEDGWAS5050.MRG.4.250096690	G26059	CIMMYTMA-018028		7	5	2273	19.521431	-98.857468	3.68409949565982	CIMMYTMA
SEEDGWAS5051	SEEDGWAS5051.MRG.4.250096692	G26062	CIMMYTMA-018031		7	5	2326	19.73333333	-99.23333333	4.1104879955494	CIMMYTMA
SEEDGWAS5052	SEEDGWAS5052.MRG.4.250096697	G26077	CIMMYTMA-018088	1974-04-01	7	5	1894	20.474247	-99.927547	5.11553042549802	CIMMYTMA
SEEDGWAS5053	SEEDGWAS5053.MRG.4.250096732	G26086	CIMMYTMA-018103	1971-01-01	6	4	2207	19.16666667	-98.21666667	2.96484029832228	CIMMYTMA
SEEDGWAS5054	SEEDGWAS5054.MRG.4.250096733	G26088	CIMMYTMA-018107	1971-01-01	6	4	2240	19.25	-98.3	3.08243233141913	CIMMYTMA
